"","id","decade","name","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","explicit","popularity","release_date","year"
"4873","2jqua17r7DJuqRXl1uJwJM","90s","Fire Escape","Fastball",0.576,0.813,6,-5.69,1,0.0297,0.00354,0.143,0.0712,0.857,125.686,201133,4,52.60202,8,1,0,42,"1998-01-01",1998
"4874","2JSnduEwkpqphqYB2kUw4R","80s","Shame","The Motels",0.683,0.653,0,-12.812,1,0.0321,0.0102,2.78e-05,0.235,0.57,117.847,252173,4,34.24575,11,1,0,32,"1985-02-20",1985
"4875","2jstyP5wqWuPfH8GCRUrwr","90s","Do I Have To Say The Words?","Bryan Adams",0.505,0.585,7,-9.412,1,0.0289,0.0821,2.57e-06,0.161,0.47,128.051,371173,4,45.61179,14,1,0,46,"1991-09-24",1991
"4876","2jsvrDVFVeoZTJhDEQ3Xud","60s","Myself When I Am Real","Charles Mingus",0.315,0.186,10,-17.208,0,0.0409,0.991,0.898,0.0778,0.0954,81.422,455760,4,32.38293,21,0,0,37,"1963",1963
"4877","2jt2WxXMCD4zjACthkJQVE","10s","The Ringer","Eminem",0.939,0.551,1,-9.126,1,0.291,0.0311,0,0.192,0.42,118.552,337941,4,21.20115,16,1,1,69,"2018-08-31",2018
"4878","2JurHS80N98Yt3CdIBYz9M","70s","You Don't Have To Be A Star (To Be In My Show)","Marilyn McCoo & Billy Davis, Jr.",0.475,0.556,6,-8.388,0,0.0321,0.312,0,0.216,0.917,200.033,279587,4,34.96749,11,1,0,42,"1976",1976
"4879","2JvzF1RMd7lE3KmFlsyZD8","10s","Middle Child","J. Cole",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,213594,4,26.29439,8,1,1,81,"2019-01-23",2019
"4880","2jwaErbghhcia4JqUYWz3g","00s","Days Go By","Keith Urban",0.589,0.892,2,-3.197,1,0.0365,0.0633,0,0.149,0.76,131.951,224630,4,26.83519,9,1,0,58,"2004-01-01",2004
"4881","2JWKzkQbYsNzx019WyGzaH","80s","I Don't Want To Talk About It","Rod Stewart",0.472,0.373,3,-12.98,1,0.0262,0.872,0.206,0.147,0.459,135.193,288267,4,15.68422,17,1,0,68,"1975",1975
"4882","2JWKzkQbYsNzx019WyGzaH","70s","I Don't Want To Talk About It","Rod Stewart",0.472,0.373,3,-12.98,1,0.0262,0.872,0.206,0.147,0.459,135.193,288267,4,15.68422,17,1,0,68,"1975",1975
"4883","2JwLfiU13mnYuiqcqriOLl","60s","Washington Square","The Village Stompers",0.801,0.301,4,-12.197,0,0.0464,0.565,0.14,0.214,0.769,119.916,162333,4,41.51705,8,1,0,30,"1963-11-26",1963
"4884","2jWmwKhTJIvruGqRq7BJLZ","60s","Willow Weep For Me","Chad & Jeremy",0.413,0.304,5,-16.244,1,0.0331,0.829,0,0.2,0.424,115.774,155000,4,25.60482,9,1,0,25,"1965",1965
"4885","2JXbqC4UlzqC8TGJtUMNPp","60s","Felicidad","Armando Manzanero",0.402,0.63,0,-7.332,0,0.0356,0.444,0,0.338,0.429,126.482,128667,4,36.1948,6,0,0,42,"1967-05-22",1967
"4886","2JXKjeAbpTMFcCvLmN0qCb","60s","Pénjamo","Tito Puente",0.617,0.702,7,-5.562,1,0.0367,0.655,5.39e-05,0.112,0.899,126.725,188722,4,31.14519,8,0,0,10,"1962-12-31",1962
"4887","2jxqu3v4AZAhUNvdAbDGet","90s","New York Minute","Don Henley",0.551,0.289,8,-12.214,0,0.0262,0.334,0,0.0379,0.117,132.132,395400,4,37.52104,17,1,0,53,"1989-01-01",1989
"4888","2JyELK3V4QxejPKs2AMcUX","60s","Gloria","Harry Belafonte",0.655,0.258,6,-11.717,1,0.0734,0.851,0,0.107,0.923,86.074,190972,4,28.18388,10,0,0,25,"1961-07-21",1961
"4889","2JzTfNN8k3O6l42DZMj80Q","60s","Rain In My Heart","Frank Sinatra",0.191,0.232,11,-15.484,0,0.0318,0.921,0,0.138,0.208,170.965,201867,3,30.63072,10,1,0,34,"1968-11",1968
"4890","2JzZzZUQj3Qff7wapcbKjc","10s","See You Again","Wiz Khalifa Featuring Charlie Puth",0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4,38.04176,10,1,0,81,"2015",2015
"4891","2K22nUTdyr48JDwI5t906t","80s","Relax","Frankie Goes To Hollywood",0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,236800,4,28.94921,8,1,0,71,"1984-10-20",1984
"4892","2k2Nwz0FLUIKl7UyavRhjx","90s","Caught A Lite Sneeze","Tori Amos",0.6,0.772,5,-8.483,0,0.0444,0.37,4.46e-06,0.0641,0.921,79.059,265213,4,30.54996,12,1,0,41,"1996-01-22",1996
"4893","2k6ahrUpg8CbeTjLocMQJ4","00s","I Lost It","Kenny Chesney",0.584,0.429,3,-9.289,1,0.028,0.23,0,0.0708,0.355,138.884,234160,4,25.78235,11,1,0,42,"2000-09-25",2000
"4894","2K87XMYnUMqLcX3zvtAF4G","10s","Drag Me Down","One Direction",0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,192120,4,33.77651,11,1,0,80,"2015-11-13",2015
"4895","2k9XwzyCNfjkLvAu7FXPkA","60s","Hey Baby (They're Playing Our Song)","The Buckinghams",0.469,0.523,5,-12.979,1,0.0828,0.228,0,0.3,0.781,138.861,165733,4,37.60884,8,1,0,31,"1967-05-12",1967
"4896","2KaA0Tgl3RmQLzcvLEtzLH","80s","Heart To Heart","Kenny Loggins",0.698,0.456,0,-12.773,1,0.039,0.356,2.96e-05,0.0313,0.796,81.66,322333,4,63.06501,10,1,0,50,"1982",1982
"4897","2KBWMoMOYo4RNkAQLw9XX5","80s","Seascape","Bill Evans Trio",0.311,0.0641,7,-23.154,1,0.0401,0.987,0.922,0.0986,0.0838,70.267,321333,3,67.48701,18,0,0,31,"1980",1980
"4898","2KCJYwlBWxdlwyIYckIf6V","80s","Rag Doll","Aerosmith",0.579,0.954,4,-3.947,1,0.0558,0.583,0,0.139,0.583,93.448,265693,4,23.75441,9,1,0,59,"1987-01-01",1987
"4899","2KCQPkSyS76KIBnaeNrt9H","60s","O Come, All Ye Faithful - Remastered 1997","Traditional",0.228,0.322,9,-12.161,1,0.0371,0.978,0.0332,0.0588,0.149,110.61,218387,4,51.36661,10,0,0,20,"1963",1963
"4900","2kDH08boXJyhKMl5hnZbrE","90s","Love Of A Lifetime","Firehouse",0.472,0.48,1,-11.893,1,0.0308,0.000204,0.00275,0.0914,0.126,123.023,286573,4,38.91021,12,1,0,60,"1990-09-01",1990
"4901","2kDMh0Imubeo6BkV1mY7vm","80s","Who's Zoomin' Who","Aretha Franklin",0.788,0.532,8,-10.334,1,0.0375,0.376,1.63e-06,0.0622,0.841,110.057,284507,4,22.74427,12,1,0,45,"1985",1985
"4902","2kE4qkaDNvNhXGLoArQDct","70s","Hey You","Bachman-Turner Overdrive",0.49,0.581,9,-13.522,1,0.0296,0.0179,0.047,0.116,0.935,118.326,216573,4,17.35045,8,1,0,43,"1975-05-09",1975
"4903","2kfGoV9a5dbSKCNmUWH2ZF","10s","Turning Page","Sleeping At Last",0.307,0.371,3,-8.498,1,0.0288,0.923,0.0253,0.11,0.189,115.241,255893,3,36.26674,11,0,0,75,"2012-06-18",2012
"4904","2kfSFdq2h0xLXq01em1zc7","80s","La Gata Bajo la Lluvia","Rocío Dúrcal",0.499,0.648,7,-5.812,1,0.0331,0.723,0,0.576,0.464,88.14,219107,4,33.56609,10,0,0,67,"1983-03-05",1983
"4905","2KgGzC2tP6DYbatyvdap3O","70s","Honey, Honey","ABBA",0.473,0.804,5,-7.697,1,0.0473,0.324,2.12e-06,0.393,0.735,140.55,176467,4,31.09902,8,1,0,48,"1974-01-01",1974
"4906","2KGMcEzHuO83lqDTU0KORh","60s","Media Vuelta","Javier Solís",0.472,0.295,4,-10.833,1,0.0357,0.848,0,0.28,0.687,103.346,131627,4,38.87855,7,0,0,53,"1962",1962
"4907","2kgqupahrJpYB4r1poTXEY","80s","Axel F","Harold Faltermeyer",0.799,0.491,1,-17.105,1,0.0891,0.016,0.843,0.094,0.57,117.285,180867,4,33.02929,8,1,0,59,"1988-01-01",1988
"4908","2KGTNgVuEJpcqPhxRCQhSy","80s","Boy From New York City","The Manhattan Transfer",0.71,0.633,2,-9.376,1,0.0531,0.457,1.5e-05,0.0967,0.702,151.522,222160,4,38.51094,8,1,0,43,"1981",1981
"4909","2kGUg58Q0lyoaAG1cZTFvM","70s","El Parchado","Vicente Fernández",0.409,0.425,5,-5.314,1,0.105,0.257,0,0.141,0.675,175.253,197120,3,56.01637,12,0,0,39,"1978",1978
"4910","2KGzzTDGv5cRSs8tmfzPLB","60s","Caprice viennois","Fritz Kreisler",0.283,0.0811,11,-20.653,1,0.047,0.982,0.771,0.0897,0.0797,88.961,236080,4,20.71075,12,0,0,30,"1963",1963
"4911","2KH16WveTQWT6KOG9Rg6e2","80s","Eye Of The Tiger","Survivor",0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640,4,26.24707,12,1,0,76,"1985",1985
"4912","2khs94jHAVzUm3Pu4mAMmv","10s","All Your Life","The Band Perry",0.536,0.521,9,-5.373,1,0.0261,0.227,0,0.165,0.455,131.937,231933,4,36.52723,7,1,0,46,"2010-01-01",2010
"4913","2kIawdmEzVhR9F0Z8EsOns","70s","Bomba en Navidad","Bobby Cruz",0.648,0.748,10,-7.49,1,0.0635,0.747,0.00138,0.261,0.95,109.384,306760,4,36.0238,15,0,0,48,"1971-01-01",1971
"4914","2KIxyCvBR4u1f9B2IRdlXX","00s","Love You More","Ginuwine",0.661,0.422,8,-6.918,0,0.0282,0.0887,2.39e-06,0.164,0.428,117.007,241373,4,30.53396,13,1,0,44,"2003-04-08",2003
"4915","2kj5f1eRhUFhW6K0qUwoD8","90s","Wild World","Mr. Big",0.573,0.722,5,-6.518,1,0.0295,0.182,0,0.29,0.59,144.209,208560,4,41.92201,10,1,0,62,"1993-09-17",1993
"4916","2KjUp5M2Y0KnOo1BIto101","90s","The Audience Is Listening","Steve Vai",0.352,0.895,2,-8.516,1,0.403,0.0133,0.000384,0.211,0.247,133.107,329973,4,26.65393,17,0,0,36,"1990-07",1990
"4917","2KKijf6Ett4kmVNJze2roh","10s","The Git Up","Blanco Brown",0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,200594,4,40.48284,10,1,0,72,"2019-10-10",2019
"4918","2kkvB3RNRzwjFdGhaUA0tz","70s","Layla","Derek & The Dominos",0.404,0.903,1,-3.88,1,0.0668,0.577,0.297,0.287,0.498,115.672,423840,4,23.94016,15,1,0,74,"1970-11-01",1970
"4919","2KlyYVo21dWHd0QETnVIml","90s","Mic Check","Cornelius",0.517,0.745,1,-10.384,1,0.147,0.00903,0.228,0.354,0.307,101.043,181467,4,29.68962,8,0,0,40,"1998-03-24",1998
"4920","2kNtAwWATYkqV3CdT20RV0","00s","Swagga Like Us","Jay-Z & T.I. Featuring Kanye West & Lil Wayne",0.58,0.817,4,-5.009,1,0.214,0.00163,0,0.118,0.238,89.008,327667,4,22.13699,13,1,1,48,"2008-09-07",2008
"4921","2KOt2JrCB720UxIbyzweQo","60s","Barbara Ann","The Beach Boys",0.581,0.669,6,-3.659,1,0.0385,0.19,0,0.243,0.926,78.073,133893,4,21.05367,7,1,0,58,"1975-04-14",1975
"4922","2kPrvPwl3gVNzxbK4xWiwA","70s","Mi Único Camino","Los Muecas",0.446,0.343,0,-16.348,1,0.0391,0.236,5.14e-06,0.451,0.837,157.518,171067,3,46.39209,7,0,0,33,"1972",1972
"4923","2kpVxk8IWqjY8XAoaaHAtY","80s","Cajun Moon","Ricky Skaggs",0.621,0.717,7,-7.843,1,0.0284,0.0651,0.000165,0.908,0.964,115.174,224760,4,22.97239,12,0,0,25,"1981",1981
"4924","2KqJC0koTBUyDlsMt5ok1V","10s","Look What God Gave Her","Thomas Rhett",0.739,0.85,2,-3.966,1,0.0308,0.0272,0,0.181,0.883,113,168960,4,30.84926,8,1,0,70,"2019-05-31",2019
"4925","2kQLJexCx8wPTAqK0x0ijO","90s","Hold On","Jamie Walters",0.571,0.553,0,-8.584,1,0.0279,0.0319,0,0.109,0.209,126.215,264560,4,32.72038,14,1,0,48,"1994-09-13",1994
"4926","2kR3B09M6KeJnchOkxwszt","80s","Summertime Girls","Y&T",0.431,0.698,4,-11.626,1,0.0336,0.00185,2.64e-06,0.232,0.774,128.932,209067,4,30.92715,12,1,0,49,"1990",1990
"4927","2KRB92ZK8QOA5nsi6rZKvX","60s","Ebo Lala with Seifu Yohannes","Mulatu Astatke",0.545,0.575,0,-11.889,0,0.0456,0.738,0.0318,0.0906,0.925,92.815,214000,3,38.74433,8,0,0,27,"1969",1969
"4928","2krJlC7MXXpOdPipgc0TaS","10s","Creepin'","Eric Church",0.464,0.889,5,-5.042,1,0.0497,0.0389,0.0272,0.31,0.539,87.858,232720,4,90.35559,6,1,0,56,"2011-01-01",2011
"4929","2KRL3DGRNhiKDQQA50MLS6","80s","Rockin' At Midnight","The Honeydrippers",0.487,0.789,9,-8.112,1,0.108,0.0515,4.25e-05,0.329,0.843,161.759,359853,4,30.23496,17,1,0,39,"1984",1984
"4930","2KrL6KuK5CtunQ1WpFwuZ7","60s","Good Christian Men, Rejoice - Remastered 1997","Traditional",0.284,0.377,7,-10.797,1,0.0352,0.967,0.0729,0.663,0.301,145.758,156320,3,52.01702,7,0,0,18,"1963",1963
"4931","2Krnm3qWdy4VG5vTkT0cDn","60s","Almost Persuaded","David Houston",0.251,0.338,8,-11.897,1,0.0382,0.861,0,0.144,0.353,81.642,176360,3,24.59656,7,1,0,45,"1966",1966
"4932","2ksOAxtIxY8yElEWw8RhgK","10s","China","Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,4,33.44502,12,1,0,79,"2019-07-19",2019
"4933","2KSwmLHkgjZCE49YFkgspo","60s","Baby It's You","Smith",0.595,0.471,1,-10.626,0,0.0295,0.0156,0.127,0.173,0.707,95.417,207613,4,32.21417,10,1,0,40,"1969-01-01",1969
"4934","2ksxIiac6CC4jO0EtinlQM","90s","Body Bumpin' Yippie-Yi-Yo","Public Announcement",0.787,0.357,2,-7.533,1,0.0438,0.0378,0,0.191,0.312,122.023,273667,4,64.98612,11,1,0,32,"1998-01-01",1998
"4935","2KT2tP853wbbERHxfSzmvd","90s","Stand By My Woman","Lenny Kravitz",0.506,0.409,2,-10.726,1,0.0307,0.141,0.238,0.106,0.253,122.265,260400,4,17.5618,11,1,0,48,"1991-04-02",1991
"4936","2KTg7wfUXeRNruUnwBOudN","70s","Dueling Banjos","Earl Scruggs",0.473,0.329,7,-18.722,1,0.0511,0.632,0.772,0.0651,0.399,134.338,184653,4,30.92167,9,0,0,23,"1973-06-01",1973
"4937","2kulOHR2XY6YDZCWXb38hn","80s","Wanna Be Startin' Somethin'","Michael Jackson",0.846,0.922,6,-4.206,0,0.0438,0.0219,0.355,0.0623,0.899,122.195,362373,4,65.30564,15,1,0,64,"1982-11-30",1982
"4938","2kuN6PdF38xYGnggg3t9lx","70s","Worse Comes To Worst","Billy Joel",0.79,0.758,0,-6.945,1,0.0393,0.453,7.56e-06,0.0285,0.961,131.72,195693,4,32.6092,11,1,0,33,"1973-11-07",1973
"4939","2Kurj5Ant5tAbjMCCoAJ52","70s","Hell On Wheels","Cher",0.736,0.666,0,-12.912,1,0.0611,0.0326,0.000105,0.138,0.572,124.291,336000,4,33.11866,13,1,0,32,"1979-10-22",1979
"4940","2KvHC9z14GSl4YpkNMX384","10s","Do Not Disturb","Drake",0.618,0.693,7,-5.943,0,0.45,0.246,0,0.112,0.454,170.982,283551,4,49.04237,10,1,1,70,"2017-03-18",2017
"4941","2KVrZKnaDbu9Ik9aMHe8J3","80s","Sweetheart Like You","Bob Dylan",0.555,0.375,1,-11.308,0,0.0418,0.627,1.96e-05,0.0751,0.487,138.992,273667,4,64.16738,9,1,0,39,"1983-11-01",1983
"4942","2kvsTS7077mtDZ0KVjLsZ5","60s","God Rest Ye Merry, Gentlemen","Traditional",0.25,0.111,5,-17.398,0,0.0336,0.992,0.861,0.158,0.515,75.745,68333,4,30.91441,4,0,0,24,"1967",1967
"4943","2KVwlelhxKUy8LVV6JypH3","90s","Push","Matchbox Twenty",0.42,0.672,6,-7.902,1,0.027,0.0067,0,0.108,0.476,168.019,238667,4,40.22388,10,0,0,71,"1996-10-01",1996
"4944","2KwHEWuvd2JCWVK0oQyLkf","60s","Let's Think About Living","Bob Luman",0.613,0.701,2,-11.366,1,0.0755,0.744,0,0.322,0.964,96.795,128800,4,25.9523,6,1,0,27,"1988",1988
"4945","2kWowW0k4oFymhkr7LmvzO","10s","Come With Me Now","KONGOS",0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,211960,4,19.44797,12,1,0,67,"2014-01-27",2014
"4946","2kWZX6IRn5Sc2NItWn5g2G","60s","I Knew You When","Billy Joe Royal",0.541,0.514,0,-11.845,0,0.0445,0.723,0,0.884,0.656,93.377,151947,4,25.55518,8,1,0,25,"1985-01-23",1985
"4947","2KY0QUeRY3IPuJI1gyU9BJ","80s","Steppin' Out","Joe Jackson",0.579,0.223,11,-20.208,1,0.0364,0.0439,0.00232,0.0613,0.532,159.696,268200,4,29.18433,14,1,0,51,"1982-01-01",1982
"4948","2kyezitNXSQaIa1nsQRWVp","00s","Don't Dream It's Over","Sixpence None The Richer",0.549,0.651,5,-8.122,1,0.0265,0.0638,6.95e-05,0.0823,0.444,80.934,243960,4,37.57462,11,1,0,59,"2002-10-29",2002
"4949","2kyjRBPLjeFn3JMzMtykxf","90s","Color Me Once","Violent Femmes",0.689,0.512,2,-8.782,0,0.0354,0.636,0.00255,0.103,0.365,118.843,251707,4,35.27758,15,0,0,41,"1994-03-25",1994
"4950","2kZDs0Cuo9utZEAdwvmzNf","70s","Maracatu Atômico","Gilberto Gil",0.678,0.832,2,-7.632,0,0.034,0.264,5.37e-06,0.175,0.963,106.07,264307,4,24.7425,10,0,0,42,"1979-01-01",1979
"4951","2kzRSiyignH8yzPTrWvyPo","10s","No Sleep","Wiz Khalifa",0.653,0.711,9,-6.454,1,0.0623,0.109,0,0.443,0.769,160.048,191320,4,49.6128,9,1,1,65,"2011-03-29",2011
"4952","2KzUa9x2TNzHVsx4sVuHsx","80s","Encore et encore - Remastered","Francis Cabrel",0.7,0.794,8,-8.191,1,0.0484,0.479,0.00028,0.0921,0.858,164.287,273680,4,29.04946,11,0,0,56,"1985",1985
"4953","2kzVFcp3kSU1Qld4dYBM7L","60s","Skip A Rope","Henson Cargill",0.623,0.51,6,-13.092,0,0.0374,0.608,0.00267,0.0699,0.54,145.604,160785,4,30.30548,9,1,0,48,"1988",1988
"4954","2KZW32MflXk3curke9TPGo","60s","Mountain Of Love","Johnny Rivers",0.698,0.401,4,-15.521,1,0.0384,0.179,4.78e-06,0.0848,0.967,130.634,165427,4,30.63022,11,1,0,34,"1998-01-01",1998
"4955","2kZZq09uK0oR9wwYJvgacb","00s","Paint Me A Birmingham","Tracy Lawrence",0.519,0.52,6,-4.547,1,0.03,0.0757,0,0.166,0.281,129.862,231053,4,30.35382,13,1,0,59,"2011-06-08",2011
"4956","2l1AraumK6y3VUwi8Bw7iJ","80s","New World Man","Rush",0.522,0.812,2,-9.651,1,0.0383,0.185,0.182,0.0878,0.864,157.911,222320,4,25.4374,12,1,0,46,"1982-09-09",1982
"4957","2l1fWY1albInvAG9t8WP2p","10s","That Don't Sound Like You","Lee Brice",0.543,0.589,4,-9.496,1,0.0421,0.0236,2.99e-05,0.0798,0.255,129.813,210573,4,31.45376,11,1,0,57,"2014-09-09",2014
"4958","2L51ByCm8ugVheFc8UklzS","80s","I've Done Everything For You","Rick Springfield",0.594,0.898,4,-4.796,1,0.0452,0.0228,0,0.0627,0.808,161.512,197053,4,29.94205,12,1,0,44,"1981",1981
"4959","2l57cfmCnOkwNX1tky02n1","00s","Move Along","The All-American Rejects",0.518,0.916,3,-3.858,1,0.0454,0.000148,0,0.291,0.646,109.864,238880,4,19.81215,10,1,0,67,"2005-01-01",2005
"4960","2l5gKFDNVkcsmYEh1CvRZT","90s","Nag, Nag, Nag","Cabaret Voltaire",0.345,0.888,0,-7.604,1,0.132,0.11,0.872,0.227,0.433,166.988,279507,4,27.56389,16,0,0,27,"1990-05-29",1990
"4961","2l6HrprjoJwGkzebFCTCkK","80s","Wango Tango","Ted Nugent",0.494,0.939,2,-6.889,1,0.296,0.0385,0.000546,0.708,0.552,171.237,289307,4,24.07621,18,1,0,45,"1981",1981
"4962","2L6orAlH8tBhiFTumIfMyF","10s","Call On Me","Starley",0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,222041,4,53.46501,9,1,0,63,"2016-10-18",2016
"4963","2l7iDl470hxtX7FkzAA3wz","80s","Ted, Just Admit It...","Jane's Addiction",0.365,0.568,2,-11.311,1,0.0468,0.0101,0.0132,0.57,0.604,74.417,442400,4,27.16498,17,0,0,36,"1988-08-23",1988
"4964","2L8kaqJ2YHbKlcX1e1rKnf","90s","Laid","James",0.477,0.965,0,-5.735,1,0.0361,0.0196,0.000126,0.138,0.642,116.251,156867,4,52.63421,8,1,0,57,"1998-01-01",1998
"4965","2l8nEO0vsTRCRnGqQty6qx","10s","FEFE","6ix9ine Featuring Nicki Minaj & Murda Beatz",0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,4,42.51145,11,1,1,74,"2018-11-27",2018
"4966","2l8QQVT6hYdnT79kKCU6p6","10s","No Llega el Olvido","Jenni Rivera",0.573,0.276,10,-8.073,1,0.0397,0.651,0,0.0909,0.442,81.898,194947,4,36.36464,8,0,0,65,"2009-12-01",2009
"4967","2l8w0zZVn4AZNuzrht7MRT","10s","Love Me Like You Do","Ellie Goulding",0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,252534,4,40.89478,10,1,0,56,"2015-11-13",2015
"4968","2LA4v20vokK9Uaj7WEEMaf","00s","Losing Grip","Avril Lavigne",0.534,0.888,8,-4.667,0,0.0972,0.00128,6.15e-06,0.0772,0.582,158.368,233760,4,43.21866,10,1,0,58,"2002-06-04",2002
"4969","2LCIRBYUBMFy9hL81qthi1","90s","Love Is A Wonderful Thing","Michael Bolton",0.727,0.824,2,-8.915,1,0.0394,0.00812,1.58e-06,0.0922,0.935,125.104,282933,4,31.39559,12,1,0,41,"1991-04-23",1991
"4970","2lDArps4owX3Q6rOIA4Osp","60s","Promised Land","Chuck Berry",0.477,0.895,0,-6.63,1,0.0586,0.723,0,0.791,0.963,167.201,143307,4,36.42026,8,1,0,47,"1964-11-01",1964
"4971","2ldidJstqAXYGIS1Hk5TIQ","70s","Dream Baby (How Long Must I Dream)","Glen Campbell",0.55,0.512,4,-7.109,1,0.025,0.377,0.00204,0.0841,0.645,80.252,152227,4,24.00099,9,1,0,25,"1971-01-01",1971
"4972","2LdtluFBgL8cuSo9nkvJ57","70s","Still","Commodores",0.355,0.0629,1,-19.544,1,0.0338,0.899,0.000631,0.0975,0.203,124.422,224867,4,57.82287,8,1,0,40,"1985",1985
"4973","2LdtluFBgL8cuSo9nkvJ57","80s","Still","Commodores",0.355,0.0629,1,-19.544,1,0.0338,0.899,0.000631,0.0975,0.203,124.422,224867,4,57.82287,8,1,0,40,"1985",1985
"4974","2LEF1A8DOZ9wRYikWgVlZ8","10s","Good Feeling","Flo Rida",0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,4,36.04713,8,1,0,74,"2012-06-22",2012
"4975","2lF8jQFhIjpmQa501sYXxR","90s","The Unforgiven","Metallica",0.539,0.597,7,-9.581,1,0.0258,0.0108,0.00552,0.134,0.251,139.444,387133,4,21.6847,15,1,0,64,"1991-08-12",1991
"4976","2lFlveK1y13WWp3vnQtrr3","00s","100 Years","Five For Fighting",0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,244600,4,48.01997,9,1,0,64,"2003",2003
"4977","2lfokjWEMj3JGRoZWRpIWR","80s","Hangin' On A String","Loose Ends",0.735,0.724,11,-9.587,0,0.0503,0.0383,8e-04,0.0637,0.861,104.953,351813,4,33.96914,15,1,0,46,"2003-01-01",2003
"4978","2lFtnEmkIPm2ClN55e2chV","10s","Black","Dierks Bentley",0.652,0.654,1,-6.69,1,0.0377,0.252,0.000553,0.117,0.605,120.019,211160,4,27.98816,9,1,0,59,"2016-06-10",2016
"4979","2Lhdl74nwwVGOE2Gv35QuK","00s","Cupid's Chokehold/Breakfast In America","Gym Class Heroes Featuring Patrick Stump",0.72,0.744,1,-6.938,0,0.12,0.237,0,0.255,0.619,78.953,243773,4,21.40696,7,1,0,69,"2005-02-22",2005
"4980","2lHmJewRJLHz9ST1J5Lzcj","80s","Stay In Time","Off Broadway USA",0.662,0.513,2,-11.489,1,0.0473,0.000293,0.00261,0.202,0.871,124.614,173533,4,22.33062,8,1,0,19,"1980-01-07",1980
"4981","2LHoNyHpsM6lbMdqcnYaOp","70s","Light My Fire","Ananda Shankar",0.419,0.75,11,-4.964,1,0.0429,0.193,0.0131,0.0974,0.517,109.175,212373,4,36.52624,10,0,0,37,"1970",1970
"4982","2Lio4KTzsA8BPLhXmyo4CQ","90s","Für Alina","Arvo Pärt",0.476,0.000707,11,-36.606,0,0.164,0.864,0.299,0.104,0.27,68.309,647973,4,17.20999,29,0,0,53,"1999-10-15",1999
"4983","2liqD6hfL4uNzqMeY9iYaK","60s","Just One Look","The Hollies",0.645,0.81,2,-8.009,1,0.0563,0.651,3.3e-06,0.286,0.875,127.842,148173,4,64.34726,6,1,0,23,"1973-10-01",1973
"4984","2ljjoZun9Xid1AAFKEEXam","70s","Don't Stop Believin'","Olivia Newton-John",0.303,0.409,10,-14.601,1,0.0631,0.558,1.98e-05,0.517,0.248,150.219,221933,5,45.46252,8,1,0,29,"1976-01-01",1976
"4985","2ljjoZun9Xid1AAFKEEXam","70s","Sam","Olivia Newton-John",0.303,0.409,10,-14.601,1,0.0631,0.558,1.98e-05,0.517,0.248,150.219,221933,5,45.46252,8,1,0,29,"1976-01-01",1976
"4986","2LkrJ2aF0k50l8JNrqw4KK","70s","De Noite Na Cama","Erasmo Carlos",0.612,0.807,2,-4.96,1,0.0292,0.517,0,0.136,0.944,126.632,197427,4,47.34461,9,0,0,46,"1971-01-01",1971
"4987","2LLcI3oU4CedCQDV5tJ1SK","00s","Concrete Angel","Martina McBride",0.622,0.392,1,-9.737,1,0.0253,0.498,0,0.146,0.274,77.991,253000,4,23.81293,10,1,0,50,"2001-09-17",2001
"4988","2llNGn70gQLrVgdrWsQ4un","60s","Sleeping In A Jar","Frank Zappa",0.323,0.695,9,-11.953,0,0.0647,0.0501,0.219,0.204,0.633,175.488,50720,4,11.80967,3,0,0,18,"1969-04-21",1969
"4989","2lLWfAW32oxUCv0iYQQwSX","70s","You Got That Right","Lynyrd Skynyrd",0.537,0.702,0,-10.973,1,0.033,0.0244,0.0505,0.21,0.954,146.208,227293,4,27.29937,13,1,0,44,"1977-10-17",1977
"4990","2lmbFU07khooLgd6G0Jrcy","80s","Fábula de Los Tres Hermanos","Silvio Rodríguez",0.701,0.249,7,-14.354,1,0.0521,0.886,9.77e-05,0.0758,0.7,91.107,343239,4,41.21998,15,0,0,44,"1980-01-01",1980
